Date,Open,High,Low,Close,Adj Close,Volume
2011-06-21,800.00,800.00,800.00,800.00,779.60,0.00
2011-06-22,800.00,800.00,800.00,800.00,779.60,0.00
2011-06-23,800.00,800.00,800.00,800.00,779.60,0.00
2011-06-24,800.00,800.00,800.00,800.00,779.60,0.00
2011-06-27,800.00,800.00,800.00,800.00,779.60,0.00
2011-06-28,800.00,800.00,800.00,800.00,779.60,0.00
2011-06-29,800.00,800.00,800.00,800.00,779.60,0.00
2011-06-30,800.00,800.00,800.00,800.00,779.60,0.00
2011-07-01,800.00,800.00,800.00,800.00,779.60,0.00
2011-07-05,800.00,800.00,800.00,800.00,779.60,0.00
2011-07-06,800.00,800.00,800.00,800.00,779.60,0.00
2011-07-07,800.00,800.00,800.00,800.00,779.60,0.00
2011-07-08,800.00,800.00,800.00,800.00,779.60,0.00
2011-07-11,800.00,800.00,800.00,800.00,779.60,0.00
2011-07-12,800.00,800.00,800.00,800.00,779.60,0.00
2011-07-13,800.00,800.00,800.00,800.00,779.60,0.00
2011-07-14,800.00,800.00,800.00,800.00,779.60,0.00
2011-07-15,800.00,800.00,800.00,800.00,779.60,0.00
2011-07-18,800.00,800.00,800.00,800.00,779.60,0.00
2011-07-19,800.00,800.00,800.00,800.00,779.60,0.00
2011-07-20,800.00,800.00,800.00,800.00,779.60,0.00
2011-07-21,800.00,800.00,800.00,800.00,779.60,0.00
2011-07-22,800.00,800.00,800.00,800.00,779.60,0.00
2011-07-25,800.00,800.00,800.00,800.00,779.60,0.00
2011-07-26,800.00,800.00,800.00,800.00,779.60,0.00
2011-07-27,800.00,800.00,800.00,800.00,779.60,0.00
2011-07-28,800.00,800.00,800.00,800.00,779.60,0.00
2011-07-29,800.00,800.00,800.00,800.00,779.60,0.00
2011-08-01,800.00,800.00,800.00,800.00,779.60,0.00
2011-08-02,800.00,800.00,800.00,800.00,779.60,0.00
2011-08-03,800.00,800.00,800.00,800.00,779.60,0.00
2011-08-04,800.00,800.00,800.00,800.00,779.60,0.00
2011-08-05,800.00,800.00,800.00,800.00,779.60,0.00
2011-08-08,800.00,800.00,800.00,800.00,779.60,0.00
2011-08-09,800.00,800.00,800.00,800.00,779.60,0.00
2011-08-10,800.00,800.00,800.00,800.00,779.60,0.00
2011-08-11,800.00,800.00,800.00,800.00,779.60,0.00
2011-08-12,800.00,800.00,800.00,800.00,779.60,0.00
2011-08-15,800.00,800.00,800.00,800.00,779.60,0.00
2011-08-16,800.00,800.00,800.00,800.00,779.60,0.00
2011-08-17,800.00,800.00,800.00,800.00,779.60,0.00
2011-08-18,800.00,800.00,800.00,800.00,779.60,0.00
2011-08-19,800.00,800.00,800.00,800.00,779.60,0.00
2011-08-22,800.00,800.00,800.00,800.00,779.60,0.00
2011-08-23,800.00,800.00,800.00,800.00,779.60,0.00
2011-08-24,800.00,800.00,800.00,800.00,779.60,0.00
2011-08-25,800.00,800.00,800.00,800.00,779.60,0.00
2011-08-26,800.00,800.00,800.00,800.00,779.60,0.00
2011-08-29,800.00,800.00,800.00,800.00,779.60,0.00
2011-08-30,800.00,800.00,800.00,800.00,779.60,0.00
2011-08-31,800.00,800.00,800.00,800.00,779.60,0.00
2011-09-01,800.00,800.00,800.00,800.00,779.60,0.00
2011-09-02,800.00,800.00,800.00,800.00,779.60,0.00
2011-09-06,800.00,800.00,800.00,800.00,779.60,0.00
2011-09-07,800.00,800.00,800.00,800.00,779.60,0.00
2011-09-08,800.00,800.00,800.00,800.00,779.60,0.00
2011-09-09,800.00,800.00,800.00,800.00,779.60,0.00
2011-09-12,800.00,800.00,800.00,800.00,779.60,0.00
2011-09-13,800.00,800.00,800.00,800.00,779.60,0.00
2011-09-14,800.00,800.00,800.00,800.00,779.60,0.00
2011-09-15,800.00,800.00,800.00,800.00,779.60,0.00
2011-09-16,800.00,800.00,800.00,800.00,779.60,0.00
2011-09-19,800.00,800.00,800.00,800.00,779.60,0.00
2011-09-20,800.00,800.00,800.00,800.00,779.60,0.00
2011-09-21,800.00,800.00,800.00,800.00,779.60,0.00
2011-09-22,800.00,800.00,800.00,800.00,779.60,0.00
2011-09-23,800.00,800.00,800.00,800.00,779.60,0.00
2011-09-26,800.00,800.00,800.00,800.00,779.60,0.00
2011-09-27,800.00,800.00,800.00,800.00,779.60,0.00
2011-09-28,800.00,800.00,800.00,800.00,779.60,0.00
2011-09-29,800.00,800.00,800.00,800.00,779.60,0.00
2011-09-30,800.00,800.00,800.00,800.00,779.60,0.00
2011-10-03,800.00,800.00,800.00,800.00,779.60,0.00
2011-10-04,800.00,800.00,800.00,800.00,779.60,0.00
2011-10-05,800.00,800.00,800.00,800.00,779.60,0.00
2011-10-06,800.00,800.00,800.00,800.00,779.60,0.00
2011-10-07,800.00,800.00,800.00,800.00,779.60,0.00
2011-10-10,800.00,800.00,800.00,800.00,779.60,0.00
2011-10-11,800.00,800.00,800.00,800.00,779.60,0.00
2011-10-12,800.00,800.00,800.00,800.00,779.60,0.00
2011-10-13,800.00,800.00,800.00,800.00,779.60,0.00
2011-10-14,800.00,800.00,800.00,800.00,779.60,0.00
2011-10-17,800.00,800.00,800.00,800.00,779.60,0.00
2011-10-18,800.00,800.00,800.00,800.00,779.60,0.00
2011-10-19,800.00,800.00,800.00,800.00,779.60,0.00
2011-10-20,800.00,800.00,800.00,800.00,779.60,0.00
2011-10-21,800.00,800.00,800.00,800.00,779.60,0.00
2011-10-24,800.00,800.00,800.00,800.00,779.60,0.00
2011-10-25,800.00,800.00,800.00,800.00,779.60,0.00
2011-10-26,800.00,800.00,800.00,800.00,779.60,0.00
2011-10-27,800.00,800.00,800.00,800.00,779.60,0.00
2011-10-28,800.00,800.00,800.00,800.00,779.60,0.00
2011-10-31,800.00,800.00,800.00,800.00,779.60,0.00
2011-11-01,800.00,800.00,800.00,800.00,779.60,0.00
2011-11-02,800.00,800.00,800.00,800.00,779.60,0.00
2011-11-03,800.00,800.00,800.00,800.00,779.60,0.00
2011-11-04,800.00,800.00,800.00,800.00,779.60,0.00
2011-11-07,800.00,800.00,800.00,800.00,779.60,0.00
2011-11-08,800.00,800.00,800.00,800.00,779.60,0.00
2011-11-09,800.00,800.00,800.00,800.00,779.60,0.00
2011-11-10,800.00,800.00,800.00,800.00,779.60,0.00
2011-11-11,800.00,800.00,800.00,800.00,779.60,0.00
2011-11-14,800.00,800.00,800.00,800.00,779.60,0.00
2011-11-15,800.00,800.00,800.00,800.00,779.60,0.00
2011-11-16,800.00,800.00,800.00,800.00,779.60,0.00
